filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,label
disco.00070.wav,661500,0.45550197,0.07098176,0.11101833,0.0013898088,2449.2969214438754,212544.2459059435,2311.913698234346,62988.08293727017,5185.360311502273,867294.0213600363,0.1346148322610294,0.001513316863722064,0.00017729403,0.0046637733,0.0011796112,0.0047755586,[107.66601562],-81.72717,1648.1088,97.61069,323.80035,-27.583755,292.32843,36.644188,151.43356,-17.252998,115.4052,30.76932,75.20754,-15.948635,98.50636,20.968245,47.090225,-16.22693,53.543053,17.418455,66.82321,-13.363809,46.30473,15.080846,37.102215,-10.38692,31.58504,disco
disco.00057.wav,661500,0.37015924,0.08306856,0.07617443,0.0005366281,1937.935756160484,129549.92846318787,2099.948883012934,66288.84415343612,4164.391485161087,870350.8272389728,0.09247298580205109,0.0005651671481507975,-0.0026340706,0.0029823177,-0.0019841637,0.001432913,[117.45383523],-143.20898,2048.2686,122.59269,232.50165,-23.920422,304.90237,28.14886,184.2826,-23.689156,150.02394,23.08134,93.93132,-17.911198,104.96933,18.753313,60.665936,-18.636002,75.95384,18.356426,66.04713,-13.91446,45.118217,9.730259,49.30452,-12.243753,39.76582,disco
disco.00078.wav,661500,0.3319702,0.092078365,0.068242274,0.0014241931,2219.3232376250994,326462.10021130386,2306.993918968888,135351.75949891584,4882.52047606666,1915273.7774107412,0.09617402162345201,0.002156584322310288,-0.0026578307,0.0023191096,-0.0012925735,0.0022218234,[129.19921875],-182.05026,4587.372,103.41656,404.36362,-18.22728,361.37863,31.200912,357.31415,-12.540436,139.91014,18.842093,188.99461,-12.869497,119.682274,19.378906,104.59648,-17.704332,69.57837,18.50028,94.82397,-14.324433,63.87962,11.54508,72.36146,-11.634119,59.430183,disco
disco.00014.wav,661344,0.43621337,0.076053694,0.17372327,0.0011844246,3087.483970853388,286278.54208355705,2812.6634814898784,58359.12987511035,6530.043847051567,959858.5175319624,0.156306688999613,0.0027040532102413813,-0.0002493948,0.016447019,-0.0014752455,0.0064193555,[103.359375],-23.927666,1055.9015,61.220757,369.85837,-0.9586992,173.44185,25.331015,115.62857,0.39423478,69.57296,6.0302544,82.47072,2.4890819,55.976425,6.1891923,38.28483,-0.3292669,59.6964,9.696876,68.1961,-5.5078354,45.319393,1.0618184,38.935577,-2.4369652,48.519085,disco
disco.00005.wav,661500,0.44927672,0.081690975,0.20725702,0.002891277,2722.0804866206827,436336.4404364432,2569.2334475067137,89296.5932031601,5469.600259408862,1683542.283527606,0.14455203596652477,0.003850076711338137,-0.000120019,0.021367678,-0.001293841,0.010785175,[107.66601562],-24.691769,1556.9062,73.7432,580.28375,-11.558472,296.5315,28.394293,210.99893,6.2409563,122.85644,2.465622,102.62686,8.6340885,103.528854,12.309109,73.515495,-4.102859,67.78933,13.385868,53.011997,1.9154305,39.93837,-0.97336835,57.197624,0.6083648,35.973515,disco
disco.00026.wav,661500,0.4012705,0.086235024,0.14301582,0.00153522,3042.993183926036,786887.5974628016,2969.1343437380074,120447.93172110617,6611.985018231182,2410721.93606427,0.1315751681017802,0.005537727207876948,1.2977799e-06,0.011812333,1.3775299e-06,0.003874783,[117.45383523],-68.0946,2676.382,66.36573,545.41583,11.869311,323.87714,21.98204,342.3034,9.769293,165.98268,6.6966753,120.75459,1.61153,132.40572,3.8194947,68.09793,0.95873666,72.54888,4.7739143,78.20081,-4.2044983,61.77664,-0.05883118,52.217552,-1.2347757,53.44082,disco
disco.00018.wav,661500,0.37004274,0.08823937,0.1386678,0.00227133,3043.380831699277,454650.2215577175,3001.1129616910393,110685.75107667837,6839.091978279799,1584815.239175743,0.14359928284636223,0.002750741295569123,-5.1883794e-06,0.008453253,-2.0364723e-05,0.0064077033,[123.046875],-73.150406,3784.6655,71.752396,516.4146,12.0955715,554.4649,1.3943439,446.50064,4.5294266,233.24313,10.863227,202.68294,3.8709233,172.84781,0.938661,116.20397,-5.979772,135.96147,9.034469,90.15758,-2.3677688,92.09243,3.5552127,70.61425,-0.14263982,79.7861,disco
disco.00097.wav,661500,0.41508642,0.084048666,0.10807372,0.002233695,2826.0632063160606,315539.025724207,2680.6698684184453,68105.0113718371,6233.628972765093,1006598.0714415441,0.12049624794407894,0.0022831510012480422,-3.067452e-06,0.005394631,-0.00020083823,0.0047100205,[129.19921875],-116.92594,2783.242,75.75966,295.02527,-4.205478,139.05933,37.287037,149.28394,-5.338406,88.41169,31.376095,77.43411,-12.168357,61.016678,22.909481,77.68114,-11.437958,50.672455,14.62477,56.28243,-13.049892,55.15028,13.4112625,63.274597,-13.228818,64.55607,disco
disco.00001.wav,661500,0.41186738,0.08646375,0.1770407,0.0026052524,3290.4921281244474,554491.3035284233,2766.2269941018653,138145.357956219,6514.877272095105,2072272.8581455208,0.18854685685952013,0.004393549383039116,-0.00019160763,0.013811682,-0.0012331208,0.009932798,[117.45383523],-28.934706,1147.1757,51.97179,524.6766,-7.610495,380.62872,21.605566,181.25294,8.128361,79.87119,18.120981,94.192764,6.8754973,76.85045,6.5840025,53.81561,0.72813463,47.847675,11.147647,60.740868,-1.8413451,41.743843,1.6686252,45.785686,-2.6266406,42.5794,disco
disco.00061.wav,661500,0.3233638,0.10402923,0.18443452,0.009693522,2550.135383866737,482531.3955239028,2486.0206503089084,135582.44071452168,5585.291226508079,1942665.3082968374,0.11589045568885449,0.0025406783243370973,0.0030674154,0.012584816,0.0035480158,0.024391895,[123.046875],-91.88631,5399.2725,87.60406,521.393,-2.0581741,611.91516,34.285538,247.45432,-18.15337,228.19055,19.344702,249.81096,-14.697326,141.47716,17.116173,147.32124,-15.334747,85.11499,17.040913,121.739334,-13.55869,148.3338,11.848033,121.24231,-9.81162,139.44011,disco
disco.00010.wav,661500,0.43755713,0.08765384,0.23285034,0.0030283506,2877.646855543141,337773.1753814555,2624.146129891107,76467.15611830365,5866.05619542739,1124438.692068902,0.15032410990712075,0.0035420010379164954,-0.00024649102,0.027389063,-0.0011509379,0.012761444,[107.66601562],-6.7841387,1172.3812,61.12633,382.69785,-16.656654,295.57623,27.431993,128.06593,7.7223644,152.75826,16.008894,95.89,4.6347065,104.58901,11.449501,71.04873,0.33629203,61.865856,9.832177,58.12374,3.185622,49.289593,5.0255885,65.40979,-1.8622084,50.86884,disco
disco.00082.wav,661500,0.42267156,0.086120725,0.1809062,0.007336517,2577.013955506876,848521.0559839591,2387.3710450599965,217646.22524242496,5419.383896393672,2702561.652804474,0.13824595164957432,0.006008920641509847,-0.0001898462,0.0096984515,-5.5967375e-05,0.020634003,[123.046875],-63.65034,4320.11,94.46596,1115.0408,-13.425884,376.15625,32.77123,208.47858,-13.714617,341.25693,26.78027,170.74734,-19.39561,222.59612,24.65254,101.71794,-11.667617,124.3521,13.72757,107.22675,-9.442894,86.69831,8.833794,68.25267,-4.9801445,70.18469,disco
disco.00009.wav,661500,0.44215426,0.07867331,0.11894808,0.0018838085,3016.630571985955,567030.6915733874,2623.3927917379524,170477.97419870927,5954.647326395608,1964290.899609285,0.17065354102167182,0.004731790015000681,-1.0831113e-06,0.005401477,-4.4837184e-06,0.0057336567,[129.19921875],-68.970566,4135.732,63.131042,621.8374,-15.854861,537.81085,28.002192,155.90608,8.1834755,152.00505,7.3211665,73.515175,-4.936118,63.179253,9.494794,40.317097,-0.9736149,50.564907,-1.6035987,56.94616,-6.1901298,55.252045,-3.9367533,49.96048,-1.1710128,47.008022,disco
disco.00032.wav,661500,0.36853772,0.09038491,0.111132905,0.0044006235,2447.5053952029866,490718.9181607336,2449.620395814775,215238.8530361979,4959.620009856328,2649436.152513903,0.12327627648510062,0.0027556407973410944,7.2964656e-07,0.005123389,-7.237712e-06,0.007902116,[112.34714674],-123.20344,5864.6436,86.96168,957.211,-22.495188,520.799,6.9312387,309.10294,8.458766,169.71722,12.637702,142.72011,-0.85900444,132.19907,-0.8323712,123.690765,-3.2620914,92.82618,2.6230345,72.659294,-0.7835581,61.91145,-0.4259603,63.195507,-3.8292584,62.33318,disco
disco.00051.wav,661500,0.46051988,0.07002282,0.10635126,0.0012348995,2651.3202472461626,206565.20575055978,2309.039109488247,53452.946824787155,5372.017516145027,708979.0299423463,0.15772391398993807,0.0017699282889357972,8.4460844e-05,0.0043720156,0.00077987567,0.004184305,[107.66601562],-77.198685,1656.1647,89.36664,319.62155,-34.232285,288.80005,38.68127,146.68767,-22.269875,113.053116,31.254675,73.54516,-16.385426,95.536934,22.344227,45.826004,-16.015026,51.544403,19.283667,65.787346,-13.230427,46.673515,16.72414,36.69248,-10.393916,31.698748,disco
disco.00016.wav,661500,0.43456846,0.082999595,0.20560874,0.0019388539,2522.8702609517236,522953.5638077568,2564.5703679361486,182504.81283389236,5342.909358824739,2435021.1871948875,0.11443506010545666,0.0022549508805518527,-0.00011158485,0.021415552,-0.0013694727,0.010094881,[123.046875],-36.030983,1886.9071,83.65931,741.1611,-2.7294116,313.35135,32.392513,163.06944,9.196342,75.98841,4.1342163,98.1331,0.033839177,87.967354,11.114395,60.692505,-2.8908205,58.927402,7.905869,49.125763,0.61443704,66.98506,3.6502342,45.24171,3.7515383,61.810844,disco
disco.00012.wav,661500,0.42879608,0.091079965,0.1758003,0.0036676195,2739.0755703377026,488741.79547718546,2613.798191795889,129600.22387551588,5710.898800309597,1880208.1873190082,0.13174939229392416,0.003866867829216286,-0.0003996533,0.0142112905,-0.0010032379,0.010681848,[112.34714674],-57.669273,2343.7708,68.380356,673.4563,-15.251754,379.27036,23.414116,233.36462,14.855438,133.77615,13.172664,151.12103,2.1979191,89.396034,12.811309,76.49518,0.06121467,95.5462,12.777958,64.684235,0.03940573,71.780365,3.3698215,56.46249,0.8151105,53.918705,disco
disco.00007.wav,661500,0.43156642,0.082806535,0.15960243,0.0049006483,3099.1841465490747,545294.031789821,2728.3135813025015,129287.52530191626,6098.354790749565,1708960.7996637637,0.1402841101489938,0.0028590872331192983,-1.3617021e-06,0.009587614,-1.5179002e-05,0.011927833,[129.19921875],-53.44801,1762.2311,56.161034,780.6936,-6.3209877,326.55112,31.619059,317.99307,4.6533747,131.66406,16.347414,105.72611,4.119817,86.37212,1.8823284,88.83403,-0.38823867,57.958977,2.4959323,48.768032,-0.5415109,58.86512,0.9562786,49.285603,0.49564826,41.563587,disco
disco.00056.wav,661500,0.358252,0.09091255,0.0762048,0.0008845787,1755.2903582545093,318946.6207850232,2043.0111365643288,130624.44172824461,3816.2602569296632,1651597.837356165,0.07696816648123066,0.0014079888343004336,-0.00044848674,0.002583739,-0.0013201518,0.0023101878,[89.10290948],-182.7882,3125.8687,124.185104,575.9672,-10.062485,300.41843,41.59245,154.33766,-7.3899937,115.890495,26.952116,115.36107,-12.3628435,95.607376,19.820307,85.461334,-16.069172,74.59775,16.206387,70.31322,-10.253923,54.41056,3.1237116,81.32908,-8.989256,47.057095,disco
disco.00046.wav,661500,0.3763196,0.093423665,0.11299214,0.003005085,2259.667499272963,278839.3785390975,2272.8689550340846,137539.76819443953,4889.170435855263,1491247.096877786,0.11426008005998452,0.0022858580517208286,9.575195e-06,0.004069554,0.0001157527,0.007161028,[123.046875],-125.694466,3105.9595,101.78628,404.66238,-17.488693,445.95297,33.67749,316.54047,-15.244756,154.5914,23.698763,220.85725,-8.658019,152.5723,18.546083,99.73425,-14.059919,74.38489,19.962957,76.58296,-15.148182,73.926506,12.975599,69.98035,-14.307977,98.64121,disco
disco.00069.wav,661500,0.38921893,0.08269284,0.11158227,0.0017324688,1931.1496588575947,188686.0647631446,2208.9637535058287,43231.182512679996,4515.622694647349,710097.813078715,0.08364121758900929,0.0012784229103568613,-0.026057912,0.0057595754,-0.0044691586,0.00406053,[107.66601562],-118.3657,1493.2788,114.237305,309.04114,-6.7822986,269.68033,37.40087,130.22974,-17.431936,90.54663,28.36287,97.53019,-23.726536,72.85015,9.283808,56.67261,-10.439459,51.042885,12.624764,44.332047,-5.148675,39.985447,12.253147,32.287205,-3.8705208,26.914051,disco
disco.00031.wav,661500,0.41717562,0.08384546,0.11574833,0.002512857,3257.126964639291,388756.5432308455,2898.084209645412,93310.71977068286,6681.101266961348,1591187.7678717806,0.17381451964009287,0.0027850015607972676,-2.0315765e-06,0.0062207296,-4.612907e-06,0.005049658,[123.046875],-66.56881,2428.118,58.310627,335.54813,-8.179027,259.04214,15.493417,234.89433,5.575189,141.87335,7.6971626,120.47148,4.071543,85.57629,-3.583531,93.05144,-1.3218851,70.46094,1.6088259,50.71655,-5.4825335,50.964966,-3.73455,65.32794,-3.2398586,43.44091,disco
disco.00004.wav,661500,0.3821435,0.088923186,0.114560604,0.0032050167,3328.830808812161,641059.6853982346,3111.8212935297233,133921.95277140138,7196.373151182759,1937014.1700431418,0.16905150989260836,0.005121490882401667,-4.5032945e-07,0.0049058623,-6.5422223e-06,0.007988989,[123.046875],-83.5835,2145.2004,64.47946,405.8665,5.655918,383.72052,2.701165,191.22311,0.79031587,167.48994,6.1708026,92.57017,1.892269,75.49533,1.9798596,65.221115,-1.816445,78.2878,1.8574665,69.15201,2.4598768,67.738335,-0.22793388,44.801857,2.9555104,45.875652,disco
disco.00092.wav,661500,0.37072912,0.085085005,0.1067002,0.0013781094,2457.998545443571,434736.14218263084,2400.7893666639106,124820.70732828947,5268.943139421682,1827754.3180031138,0.11753292497097523,0.0024339520541264786,-0.0021817945,0.00652292,-0.002878858,0.0030122413,[117.45383523],-123.78829,2647.488,89.824844,637.3126,-1.8406453,595.72504,51.169796,204.55544,-16.261305,128.99707,28.283545,122.495346,-12.495137,82.577736,19.032148,72.69433,-13.280038,68.10113,18.50002,68.64487,-13.776395,55.550327,12.866395,44.1518,-8.7555,69.68806,disco
disco.00065.wav,661500,0.47108963,0.08562546,0.18535407,0.005562468,1887.648892045496,315524.64499232307,2191.1875941182675,104809.28951606514,4364.948605752951,1668233.1761028774,0.07365715097716719,0.0020163522176272065,-0.0009772384,0.015864851,0.00085316604,0.012390884,[129.19921875],-106.24382,5124.3994,105.575874,481.94058,-5.513561,862.79584,50.055817,225.56808,1.2439854,130.77849,37.002605,121.40116,-9.622075,87.470276,24.011703,97.44413,-8.668455,64.25774,14.975656,65.85035,-2.5260403,69.931465,9.765439,100.6681,-0.91157037,64.73548,disco
disco.00011.wav,661500,0.3736674,0.09234189,0.18885729,0.0020695338,3132.849239309041,628101.1719553827,3007.9676708192465,110580.11330078494,6864.0001609967585,1443968.9355236618,0.13097653226586686,0.005438543255335599,-3.6733984e-06,0.021337792,-9.138433e-06,0.0070409575,[95.703125],-41.32795,1511.2931,62.794346,518.5557,7.3253284,356.4268,12.125495,174.10133,6.3566375,106.95478,9.265048,134.97234,3.0930905,122.61334,13.867353,75.0315,0.16360402,71.54487,8.0671015,60.36913,-2.6970012,70.46486,-7.219518,61.104195,-3.2453783,43.303425,disco
disco.00086.wav,661500,0.3950361,0.08344031,0.16525841,0.0029042484,1867.9206448682273,411507.9223141053,1875.2458291916648,134871.07344074265,3804.7769930340555,1427703.2514731,0.09448204394833591,0.002110821728223988,6.8555287e-06,0.011957009,7.170026e-05,0.00976053,[123.046875],-95.80325,3562.6548,122.056595,850.28326,-29.31912,816.3079,50.3165,208.63785,-11.940643,211.18375,28.410152,168.17136,-7.0477805,128.70059,11.851945,114.22578,-8.612013,88.6841,11.568434,65.998024,-18.395964,59.411823,6.8620906,94.79715,-11.662833,54.703365,disco
disco.00080.wav,661500,0.38869795,0.091976054,0.059198096,0.0010419873,2143.645601948083,562964.9418379479,2414.24151082027,104105.31363024293,4956.820026787442,2362159.8812094717,0.08475043234810371,0.002432665380013441,-0.0033527368,0.0015670912,-0.001543192,0.0017819472,[99.38401442],-219.45566,3319.262,94.70133,601.89923,12.129366,469.23645,48.870068,269.7119,-7.2120824,139.28496,16.628513,299.36047,-15.087896,120.96576,21.71444,68.43293,-20.00235,106.34324,13.238804,97.006775,-15.698357,79.46826,5.0570116,72.14832,-15.283744,73.32189,disco
disco.00049.wav,661500,0.4213732,0.08551899,0.20951693,0.0072259326,2397.052524918614,565492.6137102199,2208.5337721945857,134522.3525003243,4920.695245229053,1755409.8006983341,0.13532117719620743,0.00542519621745355,3.9757262e-07,0.018341292,-1.4255462e-05,0.019993974,[123.046875],-45.132,3615.1223,98.671646,914.36804,-24.668423,500.4133,40.512596,172.92406,-18.104605,151.68713,26.115301,110.41972,-12.6948395,141.07776,13.988502,70.94997,-15.421141,62.374237,16.179258,61.65722,-14.377715,56.4029,8.140355,46.73159,-11.939817,61.55978,disco
disco.00068.wav,661500,0.4161969,0.080622904,0.106793314,0.0016801055,2956.6002017744845,519976.33723722765,2599.740187278478,82785.9272787349,6132.0212538397345,1208266.1943900716,0.16269251584268576,0.0055309301997884695,-1.2992462e-06,0.0048281816,-1.0518967e-05,0.004402227,[107.66601562],-93.31913,1924.1952,77.83445,451.26205,-8.7843275,385.00247,42.07125,167.56502,-11.249412,75.957504,24.245377,117.10589,-17.912214,68.02486,22.240355,55.99754,-16.039137,54.059887,16.68747,50.339626,-15.665246,42.011543,15.410945,47.51183,-18.128244,43.36907,disco
disco.00081.wav,661500,0.35838354,0.09450039,0.07870453,0.0023071582,2292.41885340361,615302.2783244455,2208.3410022972375,158465.86119842896,4740.313002642463,2181832.703640832,0.11643089081849846,0.004603023099035922,-1.976022e-06,0.0024806678,2.0521486e-06,0.0037030685,[86.1328125],-193.22008,12968.71,89.19422,1255.8492,-20.01387,425.87482,38.74353,273.76578,-2.715959,185.78304,17.057266,238.77124,-7.9501595,177.92393,16.08651,109.03117,-16.764881,143.37161,7.716306,102.39362,-15.71264,119.100235,9.034707,127.277794,-11.31675,97.63641,disco
disco.00044.wav,661500,0.36704448,0.08522898,0.1489569,0.0029638305,2330.4341487066677,493719.2920087502,2437.648116063216,244883.44029374592,4645.41357648631,3058048.5485607823,0.1095964650251548,0.0016320479199654345,-2.7625654e-06,0.010217749,-7.943373e-06,0.0075398167,[123.046875],-71.24206,4064.1067,97.721466,963.05536,-18.355276,420.85733,8.578153,270.3491,5.2020397,213.76698,-0.9389219,149.44319,0.46801558,119.62599,1.6290964,70.33525,-4.7780914,73.66793,0.06490768,74.82382,-0.5487089,62.173187,-4.452,46.956394,-5.314456,44.710407,disco
disco.00060.wav,661500,0.43484274,0.07938441,0.11449887,0.001661166,1975.227458099991,350659.12958059536,2090.0411850498886,180429.3920501088,4251.4826251995455,1959343.959366963,0.09303307311822756,0.0016944703116351255,8.7856e-06,0.0055203186,0.00028354165,0.0050221416,[129.19921875],-121.09524,3515.48,116.942505,678.97516,-22.786968,458.73703,45.148933,141.61354,-4.239051,120.0638,30.256325,94.71075,-12.245273,84.94829,21.729876,63.118156,-16.540764,78.489784,16.23328,48.938595,-10.655168,68.30921,7.3304195,43.793407,-9.35395,48.83372,disco
disco.00041.wav,661500,0.35578653,0.08956898,0.1753704,0.003427417,1776.3958801199312,619726.0425012099,2452.7444237351056,308259.75713902636,3874.7765697561917,4738990.249441995,0.053842455979102165,0.0013340579220115344,-6.406487e-06,0.02293632,-2.1574717e-05,0.0038945766,[161.49902344],-122.06817,4351.3535,116.81796,916.1635,28.333023,403.76855,24.729452,280.04272,10.946231,191.63792,-1.8944625,136.3899,-1.4049608,125.26081,-0.9484211,65.19728,-3.5381525,79.48024,-2.613937,63.210754,-1.1199348,66.85549,-4.180541,55.945683,-2.552188,42.925293,disco
disco.00076.wav,661500,0.3531612,0.08729427,0.12425735,0.0026341942,2252.122477978003,227122.82339246199,2165.4098583810123,78733.60059379428,4558.63910119969,1109991.4615819494,0.12191385086106811,0.0016057397818338903,0.00024045767,0.0075306646,0.00052782183,0.0065420917,[129.19921875],-95.8729,3001.9749,103.33598,371.27856,-36.4608,429.04437,27.125103,238.73189,-22.873163,196.44333,9.985935,217.68431,-24.656694,115.82191,15.670155,89.629234,-20.151213,73.7239,18.746262,68.88349,-18.563173,58.958736,9.864556,71.73882,-15.108639,75.18142,disco
disco.00022.wav,661500,0.4353606,0.089466535,0.13689657,0.0043005794,3707.487312505618,801874.4192024465,3249.3744818532323,112201.59537814581,7806.927792575706,1703176.03017895,0.17289993711300308,0.008334980534858646,-2.7137328e-06,0.007741389,-1.086191e-05,0.008027847,[123.046875],-71.9424,2090.1985,46.88916,456.77347,21.026215,225.05374,29.95096,184.98279,9.497893,139.73363,2.4052787,93.75858,8.244613,77.67341,2.5142548,64.82154,-2.1629694,40.44686,0.43971252,62.458035,-0.23318736,53.008476,-1.5565152,48.864483,-3.6136653,35.722767,disco
disco.00073.wav,661500,0.44640383,0.07609555,0.09553592,0.00172847,2846.8226092079603,315032.3075165919,2460.2125329956,52224.203548412195,5925.3808366994,756713.567652163,0.17636703632933437,0.004518516011997672,0.00019357375,0.0033144823,0.0009611006,0.0043441085,[112.34714674],-95.25164,3050.422,82.25367,440.42178,-26.221525,236.18993,37.522614,181.77492,-16.3551,132.16731,25.29429,67.89666,-21.796482,79.422905,21.811947,60.23545,-20.064442,44.9358,16.297644,50.22974,-16.119652,42.338696,14.439221,34.106823,-11.9070425,33.967934,disco
disco.00034.wav,661500,0.3576598,0.08562991,0.12288418,0.002010328,3653.396938317012,318522.2626879125,3234.1734231198407,61937.85182289389,7835.32762084583,556121.0546121306,0.18083450742550308,0.003205516679531548,-1.1796915e-06,0.0070258463,-8.559073e-06,0.004712677,[129.19921875],-65.79326,1610.2893,52.831802,193.57452,16.578833,324.51843,12.546981,226.17783,5.604338,135.47656,8.383382,153.35854,-0.6104742,73.55559,-0.623784,67.7864,-4.082043,71.228355,0.68685913,80.45498,-7.7874584,61.877285,-1.8914623,48.63397,-7.2499976,71.3284,disco
disco.00058.wav,661500,0.4172434,0.08886744,0.12223055,0.0023183774,2217.9682141739054,390710.6580047279,2245.210277412835,98805.68387423117,4743.712982083252,1361410.1684142647,0.1109932819756192,0.003632434089478446,-1.7540242e-06,0.00455397,-3.144696e-05,0.008139102,[129.19921875],-109.5915,3067.2183,104.1451,550.1458,-16.21741,446.83853,45.376465,164.2678,-10.195765,132.6244,25.558594,161.04729,-17.158018,93.569916,22.278688,73.17481,-16.850662,68.29657,16.535793,110.52987,-12.0967045,81.52656,8.670635,82.18624,-8.847188,65.65712,disco
disco.00098.wav,661500,0.44086853,0.08250375,0.12268789,0.001557975,2417.457577864453,353120.7656668954,2431.704296381701,82567.35814260705,5384.717439350329,1413476.8104687498,0.11262743687113003,0.0026883472809355853,-1.1928668e-06,0.006011399,-5.9236885e-05,0.0051244916,[123.046875],-91.59773,1844.4536,99.463974,424.53192,-8.991618,267.836,40.185043,204.94394,-18.037634,144.44366,22.567213,122.003746,-21.956272,116.80852,15.782541,94.36524,-25.665386,63.668095,17.664223,57.9557,-13.675539,53.35237,15.635083,72.05967,-15.469163,48.99904,disco
disco.00055.wav,661500,0.4630337,0.078175105,0.121490456,0.0018593542,2108.1997863703073,244776.1375609678,2072.6349671204425,120169.66348233681,4398.706734955495,1109916.6474867335,0.11041618795955882,0.0017444047336694734,0.0150530515,0.0056485925,0.0057893214,0.005232856,[129.19921875],-103.09195,2770.651,107.497505,445.24637,-33.52649,448.37674,52.796356,137.77698,-9.143338,98.29775,30.365688,86.13078,-9.33743,90.59611,23.046274,65.399155,-11.90022,85.98095,18.1709,50.725945,-7.55408,71.98127,9.401474,40.646152,-5.444426,49.510788,disco
disco.00075.wav,661500,0.42903623,0.083071575,0.110856615,0.0012756858,2690.932759278845,218650.2161904672,2480.506001082097,50991.20388099033,5776.39007095951,617638.9506292795,0.12995726405282507,0.0018692904142540495,7.5686507e-06,0.0049711927,-4.4952045e-05,0.004255603,[135.99917763],-91.75992,1476.2189,86.314995,263.80576,-17.351944,263.6829,43.106068,114.12638,-18.40748,107.410446,34.058987,63.623688,-18.420603,81.33989,26.836887,57.116467,-13.56513,66.7358,20.214409,68.016914,-14.637163,58.598522,12.668141,53.139816,-12.608889,51.709885,disco
disco.00002.wav,661500,0.4118954,0.08443124,0.16131842,0.0021873477,3591.73383244625,497996.2385353586,3398.251476007568,70140.93904733681,8074.159509995405,836279.415887767,0.1533482790731424,0.004516685297173595,-2.0376913e-06,0.015186585,-8.398277e-06,0.0050292592,[92.28515625],-53.18525,1363.9464,57.178467,265.60245,21.168884,239.52736,11.324466,262.89572,18.122362,124.33763,1.6665678,95.64381,0.34381634,79.472984,2.3196,50.683617,-5.1097417,85.538086,2.7499394,53.040924,3.1528797,58.14701,-5.519139,51.559906,-3.1672285,49.25978,disco
disco.00052.wav,661500,0.41644785,0.07831962,0.12529388,0.002008522,2591.5017766838123,256048.87704049444,2163.1024960936247,67149.16903866653,5062.136056622485,947563.6398344099,0.16987803550696595,0.002661801636613803,-0.0023758127,0.005535781,-0.0016035483,0.0070862607,[123.046875],-70.51619,1642.2163,90.47601,355.34277,-48.086514,330.43066,36.67485,204.24004,-17.666037,163.8461,21.603975,132.22368,-30.18695,99.01158,24.03991,98.09166,-20.447668,85.87573,14.482978,77.506454,-18.503065,86.186874,9.126517,53.929752,-12.047067,59.570602,disco
disco.00053.wav,661500,0.46769264,0.08060278,0.1725675,0.0053330883,3079.4689128269815,1230305.40292596,2709.9666043643942,148880.94261354877,6405.727932106231,1780429.674572244,0.15430745694659442,0.009900588257244285,-5.501008e-06,0.015616838,-4.6004793e-06,0.010277996,[135.99917763],-108.510765,11372.453,69.93313,1737.7162,14.870287,1437.7987,45.539623,284.65204,-5.384937,235.57614,41.803654,137.06917,-13.518741,89.15851,32.559277,83.84042,-20.397465,81.99104,23.435902,68.2357,-12.123884,52.620792,17.999405,45.316345,-9.038808,52.032993,disco
disco.00074.wav,661500,0.4028028,0.08056267,0.17761214,0.0048288256,2649.217859026324,266057.5755922749,2383.9281662533035,51759.690471936796,5545.783132074787,750047.821599449,0.15116461880804954,0.0029483678604196326,2.143379e-05,0.012813579,0.00044291493,0.012963762,[112.34714674],-40.762928,1788.082,86.78239,321.9046,-26.962374,367.51382,34.941532,133.99168,-20.048147,132.44106,21.657639,117.78593,-23.953709,85.89373,19.265038,75.78237,-17.531559,92.48469,18.037151,75.53793,-16.020782,45.6694,12.446076,46.635933,-13.877286,40.97529,disco
disco.00030.wav,661500,0.45030642,0.079826824,0.1699541,0.00464109,3168.1112406928287,671472.0835546413,3047.644241281729,80215.86660115713,6935.358062838623,1700916.1850784256,0.1508622774767802,0.005938814243950709,3.7250165e-06,0.012199807,-5.202828e-06,0.011678505,[135.99917763],-40.72924,2002.4283,63.947403,436.76334,4.90489,218.37129,16.340809,247.58655,12.100068,199.71028,9.339082,92.61007,4.540618,90.77669,5.189633,63.84501,-0.5894375,58.586876,-0.06985205,68.63905,2.9546146,51.31819,-1.4821672,40.674564,-1.7598726,38.339367,disco
