filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,label
hiphop.00094.wav_seg2,220500,0.4631219,0.08741965,0.115533955,0.0012121579,1937.9273341630908,263202.1946016968,2278.184603994197,133048.58731080065,4488.473786887326,1901099.544262152,0.04939910817865429,0.0006995093992474784,-7.747416e-05,0.010555313,-0.0008649488,0.0019137244,[151.99908088],hiphop
hiphop.00094.wav_seg3,220500,0.4561724,0.08972147,0.113142885,0.0009807891,1957.2734235792293,382038.80925536586,2277.723032000349,149096.43350404323,4528.41762887906,2194156.108624305,0.05172722411542923,0.0009022352637850142,-0.00013334681,0.009948033,-0.0008786742,0.0019956245,[151.99908088],hiphop
hiphop.00055.wav_seg1,220500,0.38346446,0.094400555,0.13302578,0.0047670905,1767.956129349178,422317.25299195375,2057.4337700631695,105617.153699557,3615.6296449028423,1393249.4429955613,0.07638939240139211,0.002713216965645203,-2.136596e-06,0.01133005,-0.00013222756,0.0049984655,[107.66601562],hiphop
hiphop.00055.wav_seg2,220500,0.3788613,0.0960431,0.13275635,0.00481669,1656.8367407701621,457019.46939877415,2014.50816941915,142893.2684680917,3396.9002637398494,1842453.0712641005,0.06651954031322506,0.002054202749194707,-2.2384743e-06,0.011488541,-6.83503e-05,0.0048614168,[107.66601562],hiphop
hiphop.00055.wav_seg3,220500,0.38804165,0.09770244,0.13504991,0.005097284,1780.0696580680515,683292.1677582596,2095.8914904285934,182903.5495275931,3644.3822165929523,2465035.4948899886,0.07423914225638051,0.004215962509688457,2.7285898e-07,0.011491097,-8.859526e-05,0.0053391103,[107.66601562],hiphop
hiphop.00060.wav_seg1,220500,0.4419011,0.10557841,0.18666229,0.0031649813,1641.7612913106757,324943.6618005012,2083.3781879686744,159298.9602153849,3665.9903612601506,1680882.5130507979,0.04179166364559165,0.0011097772552380002,-6.9604275e-06,0.030064179,-5.6822028e-05,0.0032621834,[184.5703125],hiphop
hiphop.00060.wav_seg2,220500,0.44139758,0.10463398,0.18240184,0.0037262207,1696.723264851102,345797.5461409222,2069.401615749151,133324.3928439553,3682.927149796984,1473216.8367002835,0.050399461644431556,0.002065891732107408,-1.0818737e-05,0.028883742,-8.549579e-05,0.0035449574,[184.5703125],hiphop
hiphop.00060.wav_seg3,220500,0.436882,0.099868506,0.17072302,0.004800705,1814.800753486494,349197.4932390035,2005.2964000761967,94630.28786446743,3709.4564557352087,1056163.3679543433,0.06908216719837587,0.002965252019062722,-1.3580565e-05,0.025765767,-8.518279e-05,0.0032863482,[184.5703125],hiphop
hiphop.00083.wav_seg1,220500,0.45104384,0.08640624,0.120009616,0.0027883924,2292.921845603923,262772.9226991142,2279.400360668774,59582.84048979144,4878.2947088892115,926834.5825328861,0.10184232707366589,0.0028668044325900594,-6.919086e-05,0.009245043,-0.00093581463,0.0034335046,[103.359375],hiphop
hiphop.00083.wav_seg2,220500,0.44042507,0.085624844,0.10440766,0.0025713884,2401.083847308451,330102.26938422315,2341.877188685309,81771.0156978043,5147.434767437645,1095879.1885060254,0.111332656612529,0.003200145975275012,-5.2930074e-05,0.006878901,-0.0007884892,0.0036053574,[103.359375],hiphop
hiphop.00083.wav_seg3,220500,0.45178545,0.08290354,0.10704572,0.0026386627,2409.027196840974,344516.9848699039,2287.5448016255377,59550.79717523152,5018.060685089182,1105635.858778793,0.11842123151102088,0.004371947004820217,-9.477306e-05,0.007513702,-0.00081426144,0.003367809,[103.359375],hiphop
hiphop.00041.wav_seg1,220500,0.4439488,0.0922939,0.14888386,0.009170041,2464.3465171812327,812822.9015828086,2546.4969524864146,274629.84010059544,5080.511970254495,3804549.5351841445,0.11246782555104408,0.004644024338153062,-2.7755511e-06,0.013974464,8.485132e-05,0.010830431,[172.265625],hiphop
hiphop.00041.wav_seg2,220500,0.43801537,0.087928616,0.21385738,0.011776649,2758.2371859550994,342451.20536966086,2711.2209009439043,68161.31279354531,5714.74224187935,1007408.1489343812,0.11926864305394431,0.00285091166349679,-4.4360902e-05,0.030112484,-0.00012332031,0.011833053,[92.28515625],hiphop
hiphop.00041.wav_seg3,220500,0.39344347,0.09296204,0.19486432,0.010918671,2901.860417742323,867512.9353333666,2735.7375100810423,101069.37471516283,5875.067181155742,2301381.292368636,0.12804524361948955,0.005977659303344797,3.0298586e-05,0.025023222,0.00012252302,0.012282391,[92.28515625],hiphop
hiphop.00013.wav_seg1,220500,0.37784407,0.087379806,0.15049455,0.00063203106,2434.015813486789,267707.4297079486,2376.2479572769753,73364.7314449893,5289.149223734774,1204271.2810567461,0.11443681119489559,0.0018699507032283284,-0.00013148342,0.008883888,-0.00019318862,0.0065714694,[198.76802885],hiphop
hiphop.00013.wav_seg2,220500,0.26050928,0.09413788,0.1401385,0.0010162074,1584.3498121666512,297145.5150398787,1319.4158523458204,341203.4656071142,2901.211923125725,1764998.6543086423,0.10239405089907193,0.0010065136188580576,-0.00023428521,0.011816496,-7.461846e-05,0.0037744774,[103.359375],hiphop
hiphop.00013.wav_seg3,220500,0.38359982,0.097766556,0.11877296,0.0010020807,1380.2256454922212,264408.6255354226,1371.9189923907352,239887.83980309276,2691.7752931953305,1512603.4572840836,0.07245708562935035,0.0004218851237610455,-7.8947975e-05,0.0095089525,-0.00017884525,0.0017655037,[103.359375],hiphop
hiphop.00097.wav_seg1,220500,0.44303763,0.089126006,0.12883392,0.0018085653,2353.8567173000815,221820.05320229946,2492.117640099581,45902.53976727467,5472.805963148927,664413.2358118742,0.08755641857598608,0.001364759439573967,-7.0998954e-05,0.010244917,-0.0009985416,0.0031997776,[151.99908088],hiphop
hiphop.00097.wav_seg2,220500,0.47195205,0.08890928,0.12791775,0.0017454991,2372.7490880923856,191991.02198155466,2526.7720950991484,44732.72043799012,5576.674940635876,520626.97041746444,0.08742613471577726,0.0014167296509168233,-4.7565027e-05,0.009839418,-0.0009534311,0.0031610145,[151.99908088],hiphop
hiphop.00097.wav_seg3,220500,0.51290023,0.07503082,0.09844882,0.0010983058,3017.339933021795,339741.906908418,2560.2353557411056,26071.695755210472,6140.909811847448,415312.6369107469,0.1722137380365429,0.005021091720668371,-5.996543e-05,0.0043279403,-0.000998791,0.0026339882,[117.45383523],hiphop
hiphop.00032.wav_seg1,220500,0.47384048,0.08986164,0.14106587,0.0041876347,2062.128371542664,663406.5049143144,2460.4937966720972,295587.7232581775,4429.244988036543,3990080.726806684,0.07281168430974477,0.0023746595389313127,-0.00018773723,0.010749611,-0.0011276017,0.005380085,[103.359375],hiphop
hiphop.00032.wav_seg2,220500,0.4858362,0.08693742,0.14180456,0.0040216064,1877.6259798714188,831111.1033491311,2337.0759663830686,249855.74407557817,3930.034394939095,3847455.515605953,0.06674838674593968,0.004532550930031592,-0.00021899822,0.011111875,-0.0012456955,0.0054359785,[103.359375],hiphop
hiphop.00052.wav_seg1,220500,0.48217636,0.084243275,0.109518886,0.0016054701,2229.4765489747524,1085297.351989483,2710.926900917124,319196.32356486644,5146.76029355786,5344005.802060486,0.06300754060324826,0.002599841386406913,1.7936954e-05,0.0055794837,-2.4106097e-05,0.004229057,[103.359375],hiphop
hiphop.00052.wav_seg2,220500,0.50575906,0.07934849,0.10705115,0.0014426068,2754.9734278082324,1063009.483353844,2959.1754807166067,175922.37547975517,6231.014526083962,3377089.6539675477,0.09116471505220418,0.004058551112198341,-6.8346225e-07,0.005051108,-1.2393186e-05,0.004193332,[103.359375],hiphop
hiphop.00052.wav_seg3,220500,0.40523472,0.10254088,0.113036595,0.0017884447,2804.6447514824386,1762968.2578071812,2976.409099282918,177113.96881542433,6210.00591375435,4078688.2034411165,0.09209596142691415,0.005411132744096209,-1.4898283e-05,0.005339297,-1.0753334e-05,0.0055563822,[103.359375],hiphop
hiphop.00089.wav_seg1,220500,0.45430562,0.093619816,0.11941306,0.0018580419,2580.3497845937486,322219.6249901876,2373.1840446571714,68946.14353946925,5392.893298651392,958406.370968762,0.11277257649361949,0.002883921780475531,-3.2950502e-05,0.0088067455,-0.0005945603,0.0036001592,[123.046875],hiphop
hiphop.00089.wav_seg2,220500,0.46126604,0.08905409,0.12223207,0.0018808214,2665.7549669565365,402830.5624400485,2442.147335701805,88187.54753258606,5612.447036778567,1119725.6151576547,0.11121936629930394,0.0030957555091405274,-3.6214762e-05,0.009155234,-0.00060213194,0.0038404895,[123.046875],hiphop
hiphop.00089.wav_seg3,220500,0.5869577,0.06938575,0.12022585,0.002131812,2766.0141843460297,273137.2366124308,2374.7523370233775,52039.1460442259,5574.751441052784,702997.7657179324,0.12786851073085848,0.004084191706417745,2.4210797e-06,0.009089567,-0.00066975766,0.00369575,[129.19921875],hiphop
hiphop.00012.wav_seg1,220500,0.35597807,0.09216268,0.18728036,0.0038837132,1989.3035688910863,242692.87999675004,2118.2577577160987,106298.55754257829,4299.945847230279,1319316.1943057005,0.08728565472737819,0.001337345893947714,-3.977085e-05,0.016264701,-0.0014297694,0.010194949,[99.38401442],hiphop
hiphop.00012.wav_seg2,220500,0.3487379,0.08717097,0.20338695,0.004074072,1887.4899078925173,159303.22355240915,2088.895289941972,77398.88195202772,4162.602980894721,944127.3974010105,0.08074653784802784,0.0006696731714458151,-3.884998e-05,0.020010386,-0.0015666289,0.009882669,[129.19921875],hiphop
hiphop.00012.wav_seg3,220500,0.355247,0.08690931,0.20529108,0.0044360417,2052.7303976789112,230739.6956588652,2124.0957678595087,75329.55262551464,4368.842105024652,912535.1783511769,0.09319827617459396,0.0013131335959345512,-3.1493335e-05,0.01975975,-0.0015799736,0.01102798,[123.046875],hiphop
hiphop.00080.wav_seg1,220500,0.3966839,0.10169156,0.14560343,0.00060177664,3368.5884659325015,829973.6347284311,2956.7767411428667,145796.319536258,6761.725547418793,2317269.8613421675,0.154753434962297,0.006183867764846066,9.785704e-07,0.00986143,1.8254459e-05,0.006126899,[95.703125],hiphop
hiphop.00080.wav_seg2,220500,0.38933387,0.09545534,0.14154263,0.00067102973,3287.566335640164,1010641.757559114,2890.8428028722806,128122.97826597655,6535.551973064095,2297025.3706520596,0.15926125652552203,0.009918811410960229,-9.20576e-06,0.009343005,-6.939667e-05,0.005482811,[117.45383523],hiphop
hiphop.00080.wav_seg3,220500,0.42807093,0.096072674,0.13640784,0.00062866614,3475.799535774965,596431.0267568195,3142.702621179522,101490.98537577836,7374.047908207656,1767907.0064957866,0.15033171403712298,0.005684113406370575,1.1017291e-05,0.008911109,-6.309778e-05,0.0050549316,[95.703125],hiphop
hiphop.00017.wav_seg1,220500,0.49531555,0.08507571,0.18573014,0.005114212,2073.717463951198,214887.652453078,2335.615577526289,69547.0357456157,4829.158037721143,976169.6415969703,0.07280828560034802,0.0014411593558297875,2.758915e-06,0.0113506885,-0.0004702094,0.01568856,[99.38401442],hiphop
hiphop.00017.wav_seg2,220500,0.4705716,0.083046004,0.19664134,0.0049532843,2173.3110181536003,246434.24408509705,2326.2371372159005,83675.83554073086,4911.069143343968,963584.7740393686,0.09023233577436195,0.0021733308515983494,-5.6817516e-06,0.01296532,-0.00050757854,0.015941264,[99.38401442],hiphop
hiphop.00017.wav_seg3,220500,0.4776515,0.08643062,0.19106804,0.005201272,2187.889295659534,235199.28689494933,2415.98436498693,85853.13507444676,5125.501876087587,958632.5055407225,0.07744752392691415,0.0016005134872070252,1.6206643e-05,0.013866091,-0.00054202,0.014485669,[99.38401442],hiphop
hiphop.00051.wav_seg1,220500,0.38468435,0.097020976,0.26196247,0.004999929,2307.181631885769,1299133.374662485,2697.891560349555,254399.8489784238,5177.611228429524,4885716.745911732,0.07622512144721577,0.005086357728903906,3.1315794e-05,0.03701608,4.2764486e-06,0.017149169,[103.359375],hiphop
hiphop.00051.wav_seg2,220500,0.4065298,0.0914748,0.23192392,0.009858346,2704.6916704809746,1430698.155392581,2583.563342915149,214667.84455994843,5519.219758283788,3563345.2637412776,0.11771203415023201,0.009540732456819048,-3.0722283e-06,0.032898694,-2.3483695e-05,0.015279853,[107.66601562],hiphop
hiphop.00051.wav_seg3,220500,0.39786652,0.09325158,0.23739581,0.0074048443,2486.277303382493,925175.1856437139,2452.1423916129193,172342.79299064435,5167.069451493619,2489749.60110484,0.10422368945765662,0.007076258270753897,-2.1378517e-05,0.035739783,-2.5374595e-05,0.013504523,[107.66601562],hiphop
hiphop.00084.wav_seg1,220500,0.51936716,0.07986692,0.0631694,0.0020244648,1781.721207255966,537165.3884338195,1790.8324311415886,192880.2589228203,3545.1346342082365,2130741.217692183,0.08810814240139211,0.0034280002911945477,-0.00015630895,0.00075542915,-0.00029709138,0.004251273,[112.34714674],hiphop
hiphop.00084.wav_seg2,220500,0.51451147,0.08617503,0.06672132,0.0019793208,2372.551272458857,469224.8306789374,2075.4412355330264,39704.60091602702,4667.758936339907,836702.2856841015,0.1297661234773782,0.005858847483764841,-0.00020767054,0.0009725466,-0.0003593059,0.0043804664,[112.34714674],hiphop
hiphop.00084.wav_seg3,220500,0.5040112,0.08438109,0.06742858,0.0020330774,1979.1986817166376,578378.9352153317,1937.673757636105,150083.2101605394,4022.5871995540892,2027274.833841964,0.09688247716067286,0.004735668219398576,-0.00021125091,0.00091526506,-0.00037096726,0.0045622434,[112.34714674],hiphop
hiphop.00071.wav_seg1,220500,0.41207746,0.10069703,0.23924735,0.009013839,3369.1326773471515,1592647.7531632388,3333.332570985569,87251.16930845381,7768.140498114849,1549532.8416244586,0.12360426334106729,0.015727907414552135,1.3991548e-05,0.037299775,-0.00015268089,0.0131261,[95.703125],hiphop
hiphop.00071.wav_seg2,220500,0.39769512,0.09676286,0.259066,0.007544088,3071.7727305597614,852905.1068993105,3318.5272538107006,57128.09455869827,7513.589059781032,1218662.463250588,0.0913935614849188,0.004711401130072156,8.937972e-07,0.043619797,-0.00024536534,0.013371745,[95.703125],hiphop
hiphop.00071.wav_seg3,220500,0.4002822,0.09985892,0.24196821,0.008014066,3119.1723262577493,1506785.933424526,3206.6400343022556,190678.70552791693,7140.330218604989,3785745.4040261046,0.10661864667923433,0.008752877467068576,-5.801031e-06,0.036845498,-0.0001059438,0.013040505,[95.703125],hiphop
hiphop.00078.wav_seg1,220500,0.42827672,0.09844005,0.24103521,0.026910327,2226.536862050511,1035488.3048596052,2590.6617754272534,357416.8143764292,4762.70987030525,5368341.584974201,0.08933281068735499,0.006308239779685741,0.0011928771,0.046431087,0.0012431707,0.02275608,[95.703125],hiphop
hiphop.00078.wav_seg2,220500,0.4272147,0.09486836,0.23978713,0.028333412,2371.8677350271,1138828.841964751,2627.035888466391,355140.81298986153,4986.010685542344,5453006.396173322,0.10181513739849188,0.007136406654819014,0.0011678925,0.04722745,0.0012321519,0.02315312,[95.703125],hiphop
hiphop.00078.wav_seg3,220500,0.42179078,0.10150943,0.2301294,0.027834421,2388.085298869471,1696958.7593304731,2663.045660205245,387306.9858535472,5024.680521316705,6667783.962579205,0.09780919192285382,0.011084164220394594,0.0012899172,0.04764817,0.0011164004,0.018854,[99.38401442],hiphop
hiphop.00075.wav_seg1,220500,0.44411305,0.10005119,0.19823194,0.015380642,2975.839370562688,1368894.5960123744,2878.789438071878,147714.73460336635,6217.175321291328,3070619.6826485493,0.11954960303074245,0.009574360543829928,4.792791e-06,0.018113209,-0.0005786473,0.0212284,[92.28515625],hiphop
hiphop.00075.wav_seg2,220500,0.4583033,0.09519962,0.19294472,0.014701745,3307.509991303282,2144105.8213765817,2838.1873714406697,149702.48947780248,6483.992192031613,3627081.6554074697,0.16821912159222738,0.021948279847575664,3.8622027e-05,0.015512271,-0.0007194218,0.021991147,[92.28515625],hiphop
hiphop.00075.wav_seg3,220500,0.4606502,0.09798118,0.18280907,0.014671566,3133.430623525747,1777570.4187024583,2832.2520319474115,111107.85493510925,6299.9857254205335,3307450.2888171957,0.1518260132685615,0.017905066257593263,3.5082838e-05,0.014612111,-0.00076600735,0.021425202,[92.28515625],hiphop
hiphop.00036.wav_seg1,220500,0.55512816,0.08258261,0.03444384,0.0020660504,2527.2420186752856,963658.1592939511,2404.8598421969555,479729.23883417714,5235.46609900667,4175090.865386277,0.10699023890661252,0.003612001755141306,2.876658e-06,0.00095585326,1.5056623e-05,0.0018651235,[75.99954044],hiphop
hiphop.00036.wav_seg2,220500,0.50455064,0.07573551,0.111037605,0.0036499954,3315.9364910079166,2488686.960717117,2671.1548375605157,259955.02409201144,6261.315889646172,4449645.189928828,0.13250661615429235,0.020570450126969165,-2.4172352e-05,0.010930539,-1.8004628e-05,0.0036956081,[117.45383523],hiphop
hiphop.00036.wav_seg3,220500,0.48850736,0.07730432,0.12172653,0.0021164909,3034.0341962544935,633775.1727224505,2596.2640755452485,175201.26188566018,5906.692511963457,1841685.6202742262,0.12260730858468677,0.006266816702340869,-4.1288604e-06,0.010352814,0.00015290527,0.004631804,[117.45383523],hiphop
hiphop.00088.wav_seg1,220500,0.45802745,0.08583411,0.123181514,0.0019108945,2588.6070494938917,293574.0452895702,2405.6944054645032,55439.56273611169,5532.0097814856435,736063.1980250527,0.1301649053799304,0.00282486472283145,-1.3022667e-05,0.0042687594,-0.00032211895,0.0064085866,[117.45383523],hiphop
hiphop.00088.wav_seg2,220500,0.42306304,0.09124005,0.11807766,0.0018676373,2702.8542686063606,359447.72096671874,2424.6499548727293,59592.582283124975,5647.24489287268,902499.6607751652,0.14516114414153133,0.0037957514229062916,-3.3186392e-05,0.0044389525,-0.00035938175,0.0053530047,[117.45383523],hiphop
hiphop.00088.wav_seg3,220500,0.49738166,0.0769741,0.114042595,0.0014786059,2793.782467631594,152067.138644421,2337.998111612516,29426.868031242662,5621.290138757976,440718.20895544946,0.1733602360063805,0.0018140175769942324,-5.364017e-06,0.0032807812,-0.00043535986,0.0055742715,[117.45383523],hiphop
hiphop.00072.wav_seg1,220500,0.42811587,0.09988028,0.27447355,0.012114596,1728.7917299894725,760148.1266337844,2554.420585729628,349199.7693317394,3779.5517782047564,5628166.039662463,0.0364194369924594,0.000825031443836506,4.1966473e-06,0.055427447,0.000378066,0.015101438,[99.38401442],hiphop
hiphop.00072.wav_seg2,220500,0.42663574,0.09046819,0.2680393,0.011139311,1742.0269501954165,558696.6715877966,2504.893220407505,340365.1663175848,3918.5183779546114,4642108.2966671735,0.04640824390951276,0.0008185690696239433,-1.310586e-05,0.046211306,0.00010613025,0.014606941,[99.38401442],hiphop
hiphop.00072.wav_seg3,220500,0.45593724,0.09142585,0.21532424,0.015313445,1989.4111410092223,855177.2584799468,2507.182742404337,236733.70039727358,4301.919307841502,3942422.3496964592,0.07116557605858469,0.0032412078894344725,-8.859947e-06,0.025068326,0.00010954751,0.019730022,[99.38401442],hiphop
hiphop.00026.wav_seg1,220500,0.47173402,0.08978681,0.17401789,0.0063767256,3611.7381671662215,959415.634762244,3105.6386136682386,113582.45829217107,7567.746814276392,1844576.7767986276,0.16494956315255221,0.011158700066609382,-0.00030928265,0.016592406,-0.0011071475,0.009929225,[103.359375],hiphop
hiphop.00026.wav_seg2,220500,0.49332356,0.086948544,0.156168,0.0064158714,3532.997803805377,1007253.8919885607,2821.67207714741,71698.30603228595,6918.803019866589,1269982.4007665121,0.20146416400812064,0.012431731942725979,-0.00048462834,0.0063306983,-0.0010804776,0.015725661,[103.359375],hiphop
hiphop.00026.wav_seg3,220500,0.47427762,0.09519352,0.1612706,0.00611822,3236.2822436671886,1103354.875391324,2821.8776720530054,98402.67705737514,6568.476290603248,1682207.2717509891,0.15275839254640372,0.010509793662812359,-0.00036264706,0.0116455695,-0.0010344335,0.010513593,[103.359375],hiphop
hiphop.00092.wav_seg1,220500,0.48763773,0.081840016,0.12251542,0.0016400381,2250.946447429613,319307.08820071677,2622.078026248356,78179.2546046444,5621.739788011166,1532070.666077406,0.06700895446635731,0.0014403377120215724,-2.0902644e-05,0.011249369,-0.00089581695,0.0017677516,[112.34714674],hiphop
hiphop.00092.wav_seg2,220500,0.4710252,0.083158456,0.121162735,0.00156979,2375.9218276798238,249396.20570295135,2658.229806403087,68870.86350624768,5870.845474278567,993684.0443830144,0.07898260767111369,0.0018133549678926379,-4.7030633e-05,0.009950941,-0.00096247764,0.0020909128,[112.34714674],hiphop
hiphop.00092.wav_seg3,220500,0.47579694,0.08136634,0.12344684,0.0015943438,2361.86575051453,251775.54287578113,2711.721478748311,58577.80753690376,6010.861255619199,894244.5295516446,0.07157342118619489,0.0012975706168980605,5.3336058e-05,0.010410142,-0.0008585439,0.0019948513,[112.34714674],hiphop
hiphop.00065.wav_seg1,220500,0.41473407,0.09871746,0.21472664,0.018572064,2573.631321043385,1893491.9332035086,2827.6707787082582,298622.1795904738,5590.963794681699,6364384.797405592,0.09497806699535963,0.009343030918486522,-2.914091e-05,0.02436047,-0.00013586061,0.021449562,[95.703125],hiphop
hiphop.00065.wav_seg2,220500,0.43076602,0.10038086,0.1941766,0.017857315,2445.2438840191626,1961604.4586792977,2804.3195377668258,259578.19592909975,5345.4303219257545,6474181.281873008,0.08707833345417633,0.007507688328781398,5.051926e-05,0.020813413,4.2612366e-05,0.01857998,[95.703125],hiphop
hiphop.00065.wav_seg3,220500,0.40597272,0.10366675,0.21045193,0.018826868,2322.4195550340005,1860396.1249855452,2704.9874289448085,283353.05616789946,4998.076273836282,6854230.218561554,0.08346097375290024,0.0104033580624596,1.10536885e-05,0.023155734,0.00040087462,0.021835778,[95.703125],hiphop
hiphop.00009.wav_seg1,220500,0.47459707,0.09326754,0.15201539,0.008952981,2856.871353183668,679343.0500123058,2406.351001750039,147958.51891056122,5695.507246048433,1590213.7347381904,0.16372036325406034,0.008168278265879594,-0.0015701476,0.006518802,-0.0025574032,0.01877299,[103.359375],hiphop
hiphop.00009.wav_seg2,220500,0.63389766,0.051464714,0.2713976,0.0048629087,1763.8575866788299,723740.2735770163,2252.9275664822067,347665.3470516895,4273.341599749855,3962961.9685303173,0.05048669518561485,0.0016723017435076263,-0.00026431406,0.042631797,-0.0058277147,0.012384146,[103.359375],hiphop
hiphop.00009.wav_seg3,220500,0.5726499,0.0689158,0.22235756,0.008959135,1981.7344229504986,870187.7949340249,2201.111912053791,254913.49668532918,4422.949898491879,3411445.563477963,0.08044971722737819,0.005505024355221687,-0.0011436461,0.028823378,-0.0050352146,0.012274205,[103.359375],hiphop
hiphop.00061.wav_seg1,220500,0.47235122,0.08052113,0.15320621,0.0035759087,1806.780818971573,413532.94121999945,2207.4451954337146,170631.3292360764,3783.1989332584108,2011002.503804008,0.0669013286687935,0.0016920549501528142,1.5802232e-05,0.013038617,-0.000107281674,0.0059081977,[184.5703125],hiphop
hiphop.00061.wav_seg2,220500,0.48409027,0.07677622,0.15588719,0.0029937907,1764.1203850513155,266034.45330619585,2179.2238097176987,87017.75743146952,3700.888139410528,1211303.2362900241,0.06491988109048724,0.0013933293296195474,-1.1331943e-05,0.013239569,-7.05553e-05,0.0059637716,[184.5703125],hiphop
hiphop.00061.wav_seg3,220500,0.46628836,0.07900975,0.15689784,0.0031372837,1863.040354326263,293312.91065873083,2215.4386398727297,95201.9835982281,3927.761168159078,1300404.080426205,0.0696361568300464,0.0013584770154871117,8.4031535e-06,0.012807472,-5.9401496e-05,0.006606749,[184.5703125],hiphop
hiphop.00039.wav_seg1,220500,0.42268237,0.10477074,0.11112367,0.0055344906,3036.823375685258,2269416.248596126,2988.576976528808,325244.2751405786,6481.544101653132,6592144.612849826,0.15300989704176335,0.01934925630847416,1.0461881e-05,0.005673317,-5.3013696e-07,0.0079349205,[184.5703125],hiphop
hiphop.00039.wav_seg2,220500,0.360409,0.100718014,0.20550993,0.00533399,2471.2357413260215,1137331.409581134,2886.094079331694,303499.3073761383,5515.447700659803,5597693.82262641,0.09079312282482599,0.004280289842232245,5.0736935e-06,0.018333131,-1.07846945e-05,0.015489093,[184.5703125],hiphop
hiphop.00039.wav_seg3,220500,0.38882238,0.097707,0.23149835,0.007788702,2611.0972096372343,1136330.7064389242,2949.194657399005,174461.44690326008,5996.947109284368,3674284.6969096013,0.09358006453016242,0.007512173240988917,2.6707505e-05,0.019674603,2.256517e-05,0.020990675,[184.5703125],hiphop
hiphop.00073.wav_seg1,220500,0.43564585,0.08977331,0.27104312,0.017336559,2946.4751754615163,2218030.7566137617,3003.775733524189,230951.59300354615,6423.98899724478,4964693.452031749,0.1237186865574246,0.020263673594849145,-6.7003252e-06,0.044176295,-0.00034581378,0.01766055,[184.5703125],hiphop
hiphop.00073.wav_seg2,220500,0.4135332,0.09277595,0.29027537,0.012554038,2452.2476176473324,1113569.692869243,2879.6172896302987,256958.28205618204,5688.31285799739,4442401.832131358,0.07467191125290024,0.003952121939460875,-1.0727584e-05,0.048043754,-0.00014793217,0.01739637,[92.28515625],hiphop
hiphop.00073.wav_seg3,220500,0.41818056,0.09108161,0.33857092,0.009330766,2301.1120485072915,761648.4653491883,2944.3540418749185,231432.18583456113,5675.422912739269,4135548.7112934953,0.05816437971287703,0.0013229474812362133,6.7190485e-06,0.06453238,-0.00038751654,0.019928237,[92.28515625],hiphop
hiphop.00031.wav_seg1,220500,0.48680922,0.080806464,0.20532,0.0030389396,2906.924125448606,289066.41042012774,2914.0957797612905,127383.94137231784,6442.374655597448,2138559.434557582,0.11975125978828306,0.0027250009663724504,-0.00011083078,0.024146823,-0.0011632353,0.008538527,[99.38401442],hiphop
hiphop.00031.wav_seg2,220500,0.49024656,0.08056668,0.20954828,0.003541761,3189.704043770626,596096.7112025903,3053.8551020571595,101889.40274798701,7123.518332638486,2305221.3866366846,0.14609352341937354,0.00665957459712371,-0.0002220304,0.022996107,-0.001210245,0.011258936,[99.38401442],hiphop
hiphop.00040.wav_seg1,220500,0.30633914,0.09019442,0.07187865,0.0016573408,2058.6138478006783,2891379.4429023643,2381.4481596306787,553644.767834693,3975.64881362384,9026072.937924042,0.10609411252900232,0.028100685857654673,-5.0689954e-07,0.005083262,1.0015062e-05,0.0007222006,[80.74951172],hiphop
hiphop.00040.wav_seg2,220500,0.35357365,0.09731141,0.14347535,0.012392784,2537.901644607524,1889349.3593161134,2936.4108417392513,454769.5136740665,5624.237839417779,7934361.810578407,0.0918841085411833,0.006239393882363962,-7.984811e-06,0.010029446,-1.9550358e-05,0.013327193,[80.74951172],hiphop
hiphop.00040.wav_seg3,220500,0.38284096,0.09204015,0.17612799,0.012946028,2692.975588259006,1213135.9382628687,3029.3870134265835,269473.2405759333,6223.445430321925,5203214.440022882,0.10620740284222738,0.005658752503259212,-6.243785e-06,0.01221735,-5.6347413e-05,0.017975332,[161.49902344],hiphop
hiphop.00047.wav_seg1,220500,0.45865384,0.090711996,0.23285857,0.016155088,3434.770615215704,1485874.105408733,3279.549332167113,142064.35965057847,7543.915403857309,2531994.717935909,0.13403490247969838,0.01340612831070339,8.602153e-05,0.0338045,-9.7262615e-05,0.016936501,[95.703125],hiphop
hiphop.00047.wav_seg2,220500,0.44014853,0.09763237,0.23292553,0.013336854,3202.2453965712907,1225941.071807713,3241.037673586499,146763.6992553187,7255.290544337297,2606703.639783314,0.11006607091067286,0.009469881223101469,-6.974908e-05,0.03296103,-0.00052544964,0.015986819,[95.703125],hiphop
hiphop.00047.wav_seg3,220500,0.4419258,0.095614605,0.27441573,0.013202973,3067.0688426042852,1071509.0941840536,3295.7427035684777,161545.05530746735,7208.876749202436,2801202.258449876,0.08352894794083526,0.003553561461068028,2.2135464e-05,0.0532102,6.7894776e-05,0.01575286,[99.38401442],hiphop
hiphop.00018.wav_seg1,220500,0.45415574,0.09851077,0.17561765,0.0062304805,2550.422037836811,854805.893677527,2388.832928333523,105678.16611612911,5366.98850556482,1745160.6392323796,0.1262767818300464,0.007649427259585252,-3.0589075e-05,0.008661937,-0.00015955043,0.015537556,[143.5546875],hiphop
